REEF_NAME,REEF_SITE,YEAR,MONTH,SURVEY_DATE,REEF_ZONE,TRANSECT_NO,SUBSTRATE_COVER,GENUS,PERCENT_COVER,BLEACH_MONTH
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,FAVITES,1,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,GALAXEA,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,GONIASTREA,1,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,LOBOPHYLLIA,7,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,MONTIPORA,21,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,PAVONA,1,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,PLATYGYRA,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,POCILLOPORA,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,2,LCC,PORITES,7,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,ACROPORA,5,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,FAVITES,2,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,GALAXEA,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,LOBOPHYLLIA,11,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,MONTIPORA,33,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,PAVONA,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,PLATYGYRA,3,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,POCILLOPORA,0,pre-bleach
ATL,ATL,2024,APR,06/04/2024,CREST,3,LCC,PORITES,6,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,ACROPORA,15,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,FAVITES,3,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,GALAXEA,1,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,GONIASTREA,9,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,LOBOPHYLLIA,1,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,MONTIPORA,12,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,PAVONA,3,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,PLATYGYRA,8,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,POCILLOPORA,3,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,1,LCC,PORITES,13,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,ACROPORA,46,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,FAVITES,1,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,GALAXEA,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,GONIASTREA,4,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,LOBOPHYLLIA,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,MONTIPORA,5,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,PAVONA,2,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,PLATYGYRA,4,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,POCILLOPORA,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,2,LCC,PORITES,5,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,ACROPORA,68,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,FAVITES,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,GALAXEA,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,GONIASTREA,1,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,LOBOPHYLLIA,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,MONTIPORA,1,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,PAVONA,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,PLATYGYRA,3,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,POCILLOPORA,0,pre-bleach
ATL,ATL,2024,APR,07/04/2024,FLAT,3,LCC,PORITES,3,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,ACROPORA,4,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,FAVITES,2,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,GONIASTREA,3,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,LOBOPHYLLIA,2,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,MONTIPORA,2,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,PACHYSERIS,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,PAVONA,15,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,POCILLOPORA,2,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,1,LCC,PORITES,13,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,ACROPORA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,FAVITES,1,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,LOBOPHYLLIA,1,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,MONTIPORA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,PACHYSERIS,1,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,PAVONA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,POCILLOPORA,2,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,2,LCC,PORITES,40,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,ACROPORA,1,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,FAVITES,3,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,GONIASTREA,2,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,LOBOPHYLLIA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,MONTIPORA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,PACHYSERIS,1,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,PAVONA,0,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,PLATYGYRA,1,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,POCILLOPORA,1,pre-bleach
HS,HS,2024,APR,05/04/2024,FLAT,3,LCC,PORITES,54,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,ACROPORA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,FAVITES,2,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,LOBOPHYLLIA,1,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,MONTIPORA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,PACHYSERIS,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,PAVONA,3,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,POCILLOPORA,2,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,1,LCC,PORITES,12,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,ACROPORA,6,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,FAVITES,1,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,LOBOPHYLLIA,1,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,MONTIPORA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,PACHYSERIS,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,PAVONA,2,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,POCILLOPORA,3,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,2,LCC,PORITES,7,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,ACROPORA,6,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,FAVITES,1,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,GALAXEA,1,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,GONIASTREA,2,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,LOBOPHYLLIA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,MONTIPORA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,PACHYSERIS,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,PAVONA,5,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,POCILLOPORA,2,pre-bleach
MH,MH4,2024,APR,04/04/2024,FLAT,3,LCC,PORITES,14,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,ACROPORA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,FAVITES,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,GALAXEA,4,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,GONIASTREA,2,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,LOBOPHYLLIA,4,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,MONTIPORA,3,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,PACHYSERIS,18,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,PAVONA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,POCILLOPORA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,1,LCC,PORITES,29,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,ACROPORA,1,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,FAVITES,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,LOBOPHYLLIA,9,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,MONTIPORA,3,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,PACHYSERIS,19,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,PAVONA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,POCILLOPORA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,2,LCC,PORITES,16,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,ACROPORA,2,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,FAVITES,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,LOBOPHYLLIA,4,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,MONTIPORA,4,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,PACHYSERIS,3,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,PAVONA,1,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,POCILLOPORA,0,pre-bleach
MH,MH4,2024,APR,17/04/2024,CREST,3,LCC,PORITES,31,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,ACROPORA,11,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,FAVITES,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,GALAXEA,1,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,GONIASTREA,2,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,LOBOPHYLLIA,2,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,MONTIPORA,20,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,PAVONA,4,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,PLATYGYRA,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,POCILLOPORA,2,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,1,LCC,PORITES,18,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,ACROPORA,10,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,FAVITES,4,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,GALAXEA,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,GONIASTREA,1,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,LOBOPHYLLIA,2,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,MONTIPORA,22,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,PAVONA,2,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,PLATYGYRA,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,POCILLOPORA,6,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,2,LCC,PORITES,5,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,ACROPORA,27,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,FAVITES,2,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,GALAXEA,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,LOBOPHYLLIA,3,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,MONTIPORA,10,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,PAVONA,2,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,PLATYGYRA,2,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,POCILLOPORA,2,pre-bleach
ATL,ATL,2024,APR,18/04/2024,FLAT,3,LCC,PORITES,5,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,ACROPORA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,FAVITES,1,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,LOBOPHYLLIA,2,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,MONTIPORA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,PACHYSERIS,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,PAVONA,3,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,PLATYGYRA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,POCILLOPORA,2,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,1,LCC,PORITES,15,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,ACROPORA,4,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,FAVITES,4,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,LOBOPHYLLIA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,MONTIPORA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,PACHYSERIS,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,PAVONA,5,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,PLATYGYRA,1,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,POCILLOPORA,2,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,2,LCC,PORITES,2,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,ACROPORA,4,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,GONIASTREA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,FAVITES,4,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,GALAXEA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,GONIASTREA,1,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,LOBOPHYLLIA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,MONTIPORA,2,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,PACHYSERIS,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,PAVONA,0,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,PLATYGYRA,1,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,POCILLOPORA,2,pre-bleach
MH,MH4,2024,APR,20/04/2024,FLAT,3,LCC,PORITES,11,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,ACROPORA,1,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,FAVITES,1,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,GALAXEA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,LOBOPHYLLIA,5,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,MONTIPORA,15,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,PAVONA,1,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,PLATYGYRA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,POCILLOPORA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,1,LCC,PORITES,9,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,ACROPORA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,GONIASTREA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,FAVITES,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,GALAXEA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,GONIASTREA,3,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,LOBOPHYLLIA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,MONTIPORA,16,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,PAVONA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,PLATYGYRA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,POCILLOPORA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,2,LCC,PORITES,10,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,ACROPORA,1,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,GONIASTREA,1,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,FAVITES,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,GALAXEA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,GONIASTREA,1,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,LOBOPHYLLIA,2,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,MONTIPORA,16,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,PACHYSERIS,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,PAVONA,2,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,PLATYGYRA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,POCILLOPORA,0,pre-bleach
ATL,ATL,2024,MAY,15/05/2024,CREST,3,LCC,PORITES,10,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,ACROPORA,2,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,FAVITES,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,GALAXEA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,GONIASTREA,1,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,LOBOPHYLLIA,1,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,MONTIPORA,12,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,PACHYSERIS,1,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,PAVONA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,PLATYGYRA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,POCILLOPORA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,1,LCC,PORITES,42,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,ACROPORA,1,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,GONIASTREA,0,pre-bleach
HS,HS,2024,MAY,03/05/2024,CREST,2,LCC,FAVITES,0,pre-bleach
